Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
SOM,2010-01-01,2010-12-31,201,'706,Somalia,21049,Prevalence of low birthweight (percent),6121,Value,2010,2010,%,,X,
SOM,2011-01-01,2011-12-31,201,'706,Somalia,21049,Prevalence of low birthweight (percent),6121,Value,2011,2011,%,,X,
SOM,2012-01-01,2012-12-31,201,'706,Somalia,21049,Prevalence of low birthweight (percent),6121,Value,2012,2012,%,,X,
SOM,2013-01-01,2013-12-31,201,'706,Somalia,21049,Prevalence of low birthweight (percent),6121,Value,2013,2013,%,,X,
SOM,2014-01-01,2014-12-31,201,'706,Somalia,21049,Prevalence of low birthweight (percent),6121,Value,2014,2014,%,,X,
SOM,2015-01-01,2015-12-31,201,'706,Somalia,21049,Prevalence of low birthweight (percent),6121,Value,2015,2015,%,,X,
SOM,2016-01-01,2016-12-31,201,'706,Somalia,21049,Prevalence of low birthweight (percent),6121,Value,2016,2016,%,,X,
SOM,2017-01-01,2017-12-31,201,'706,Somalia,21049,Prevalence of low birthweight (percent),6121,Value,2017,2017,%,,X,
SOM,2018-01-01,2018-12-31,201,'706,Somalia,21049,Prevalence of low birthweight (percent),6121,Value,2018,2018,%,,X,
SOM,2019-01-01,2019-12-31,201,'706,Somalia,21049,Prevalence of low birthweight (percent),6121,Value,2019,2019,%,,X,
SOM,2020-01-01,2020-12-31,201,'706,Somalia,21049,Prevalence of low birthweight (percent),6121,Value,2020,2020,%,,X,
SOM,2000-01-01,2000-12-31,201,'706,Somalia,210490,Number of newborns with low birthweight (million),6132,Value,2000,2000,million No,,X,
SOM,2001-01-01,2001-12-31,201,'706,Somalia,210490,Number of newborns with low birthweight (million),6132,Value,2001,2001,million No,,X,
SOM,2002-01-01,2002-12-31,201,'706,Somalia,210490,Number of newborns with low birthweight (million),6132,Value,2002,2002,million No,,X,
SOM,2003-01-01,2003-12-31,201,'706,Somalia,210490,Number of newborns with low birthweight (million),6132,Value,2003,2003,million No,,X,
SOM,2004-01-01,2004-12-31,201,'706,Somalia,210490,Number of newborns with low birthweight (million),6132,Value,2004,2004,million No,,X,
SOM,2005-01-01,2005-12-31,201,'706,Somalia,210490,Number of newborns with low birthweight (million),6132,Value,2005,2005,million No,,X,
SOM,2006-01-01,2006-12-31,201,'706,Somalia,210490,Number of newborns with low birthweight (million),6132,Value,2006,2006,million No,,X,
SOM,2007-01-01,2007-12-31,201,'706,Somalia,210490,Number of newborns with low birthweight (million),6132,Value,2007,2007,million No,,X,
SOM,2008-01-01,2008-12-31,201,'706,Somalia,210490,Number of newborns with low birthweight (million),6132,Value,2008,2008,million No,,X,
SOM,2009-01-01,2009-12-31,201,'706,Somalia,210490,Number of newborns with low birthweight (million),6132,Value,2009,2009,million No,,X,
SOM,2010-01-01,2010-12-31,201,'706,Somalia,210490,Number of newborns with low birthweight (million),6132,Value,2010,2010,million No,,X,
SOM,2011-01-01,2011-12-31,201,'706,Somalia,210490,Number of newborns with low birthweight (million),6132,Value,2011,2011,million No,,X,
SOM,2012-01-01,2012-12-31,201,'706,Somalia,210490,Number of newborns with low birthweight (million),6132,Value,2012,2012,million No,,X,
SOM,2013-01-01,2013-12-31,201,'706,Somalia,210490,Number of newborns with low birthweight (million),6132,Value,2013,2013,million No,,X,
SOM,2014-01-01,2014-12-31,201,'706,Somalia,210490,Number of newborns with low birthweight (million),6132,Value,2014,2014,million No,,X,
SOM,2015-01-01,2015-12-31,201,'706,Somalia,210490,Number of newborns with low birthweight (million),6132,Value,2015,2015,million No,,X,
SOM,2016-01-01,2016-12-31,201,'706,Somalia,210490,Number of newborns with low birthweight (million),6132,Value,2016,2016,million No,,X,
SOM,2017-01-01,2017-12-31,201,'706,Somalia,210490,Number of newborns with low birthweight (million),6132,Value,2017,2017,million No,,X,
SOM,2018-01-01,2018-12-31,201,'706,Somalia,210490,Number of newborns with low birthweight (million),6132,Value,2018,2018,million No,,X,
SOM,2019-01-01,2019-12-31,201,'706,Somalia,210490,Number of newborns with low birthweight (million),6132,Value,2019,2019,million No,,X,
SOM,2020-01-01,2020-12-31,201,'706,Somalia,210490,Number of newborns with low birthweight (million),6132,Value,2020,2020,million No,,X,
SOM,2000-01-01,2000-12-31,201,'706,Somalia,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2000,2000,kcal/cap/d,1690,E,
SOM,2001-01-01,2001-12-31,201,'706,Somalia,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2001,2001,kcal/cap/d,1689,E,
SOM,2002-01-01,2002-12-31,201,'706,Somalia,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2002,2002,kcal/cap/d,1688,E,
SOM,2003-01-01,2003-12-31,201,'706,Somalia,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2003,2003,kcal/cap/d,1687,E,
SOM,2004-01-01,2004-12-31,201,'706,Somalia,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2004,2004,kcal/cap/d,1686,E,
SOM,2005-01-01,2005-12-31,201,'706,Somalia,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2005,2005,kcal/cap/d,1685,E,
SOM,2006-01-01,2006-12-31,201,'706,Somalia,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2006,2006,kcal/cap/d,1685,E,
SOM,2007-01-01,2007-12-31,201,'706,Somalia,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2007,2007,kcal/cap/d,1686,E,
SOM,2008-01-01,2008-12-31,201,'706,Somalia,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2008,2008,kcal/cap/d,1686,E,
SOM,2009-01-01,2009-12-31,201,'706,Somalia,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2009,2009,kcal/cap/d,1688,E,
SOM,2010-01-01,2010-12-31,201,'706,Somalia,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2010,2010,kcal/cap/d,1689,E,
SOM,2011-01-01,2011-12-31,201,'706,Somalia,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2011,2011,kcal/cap/d,1690,E,
SOM,2012-01-01,2012-12-31,201,'706,Somalia,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2012,2012,kcal/cap/d,1690,E,
SOM,2013-01-01,2013-12-31,201,'706,Somalia,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2013,2013,kcal/cap/d,1691,E,
SOM,2014-01-01,2014-12-31,201,'706,Somalia,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2014,2014,kcal/cap/d,1691,E,
SOM,2015-01-01,2015-12-31,201,'706,Somalia,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2015,2015,kcal/cap/d,1692,E,
SOM,2016-01-01,2016-12-31,201,'706,Somalia,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2016,2016,kcal/cap/d,1693,E,
SOM,2017-01-01,2017-12-31,201,'706,Somalia,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2017,2017,kcal/cap/d,1693,E,
SOM,2018-01-01,2018-12-31,201,'706,Somalia,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2018,2018,kcal/cap/d,1695,E,
SOM,2019-01-01,2019-12-31,201,'706,Somalia,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2019,2019,kcal/cap/d,1695,E,
SOM,2020-01-01,2020-12-31,201,'706,Somalia,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2020,2020,kcal/cap/d,1697,E,
SOM,2021-01-01,2021-12-31,201,'706,Somalia,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2021,2021,kcal/cap/d,1698,E,
SOM,2022-01-01,2022-12-31,201,'706,Somalia,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2022,2022,kcal/cap/d,1700,E,
SOM,2023-01-01,2023-12-31,201,'706,Somalia,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2023,2023,kcal/cap/d,1702,E,
SOM,2000-01-01,2000-12-31,201,'706,Somalia,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2000,2000,kcal/cap/d,2170,E,
SOM,2001-01-01,2001-12-31,201,'706,Somalia,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2001,2001,kcal/cap/d,2168,E,
SOM,2002-01-01,2002-12-31,201,'706,Somalia,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2002,2002,kcal/cap/d,2165,E,
SOM,2003-01-01,2003-12-31,201,'706,Somalia,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2003,2003,kcal/cap/d,2164,E,
SOM,2004-01-01,2004-12-31,201,'706,Somalia,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2004,2004,kcal/cap/d,2162,E,
SOM,2005-01-01,2005-12-31,201,'706,Somalia,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2005,2005,kcal/cap/d,2162,E,
SOM,2006-01-01,2006-12-31,201,'706,Somalia,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2006,2006,kcal/cap/d,2162,E,
SOM,2007-01-01,2007-12-31,201,'706,Somalia,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2007,2007,kcal/cap/d,2163,E,
SOM,2008-01-01,2008-12-31,201,'706,Somalia,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2008,2008,kcal/cap/d,2164,E,
SOM,2009-01-01,2009-12-31,201,'706,Somalia,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2009,2009,kcal/cap/d,2166,E,
SOM,2010-01-01,2010-12-31,201,'706,Somalia,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2010,2010,kcal/cap/d,2168,E,
SOM,2011-01-01,2011-12-31,201,'706,Somalia,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2011,2011,kcal/cap/d,2169,E,
SOM,2012-01-01,2012-12-31,201,'706,Somalia,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2012,2012,kcal/cap/d,2171,E,
SOM,2013-01-01,2013-12-31,201,'706,Somalia,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2013,2013,kcal/cap/d,2171,E,
SOM,2014-01-01,2014-12-31,201,'706,Somalia,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2014,2014,kcal/cap/d,2172,E,
SOM,2015-01-01,2015-12-31,201,'706,Somalia,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2015,2015,kcal/cap/d,2173,E,
SOM,2016-01-01,2016-12-31,201,'706,Somalia,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2016,2016,kcal/cap/d,2174,E,
SOM,2017-01-01,2017-12-31,201,'706,Somalia,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2017,2017,kcal/cap/d,2175,E,
SOM,2018-01-01,2018-12-31,201,'706,Somalia,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2018,2018,kcal/cap/d,2177,E,
SOM,2019-01-01,2019-12-31,201,'706,Somalia,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2019,2019,kcal/cap/d,2178,E,
SOM,2020-01-01,2020-12-31,201,'706,Somalia,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2020,2020,kcal/cap/d,2180,E,
SOM,2021-01-01,2021-12-31,201,'706,Somalia,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2021,2021,kcal/cap/d,2183,E,
SOM,2022-01-01,2022-12-31,201,'706,Somalia,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2022,2022,kcal/cap/d,2185,E,
SOM,2023-01-01,2023-12-31,201,'706,Somalia,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2023,2023,kcal/cap/d,2188,E,
SOM,2000-01-01,2000-12-31,201,'706,Somalia,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2000,2000,No,0.31,E,
SOM,2001-01-01,2001-12-31,201,'706,Somalia,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2001,2001,No,0.31,E,
SOM,2002-01-01,2002-12-31,201,'706,Somalia,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2002,2002,No,0.3,E,
SOM,2003-01-01,2003-12-31,201,'706,Somalia,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2003,2003,No,0.3,E,
SOM,2004-01-01,2004-12-31,201,'706,Somalia,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2004,2004,No,0.3,E,
SOM,2005-01-01,2005-12-31,201,'706,Somalia,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2005,2005,No,0.3,E,
SOM,2006-01-01,2006-12-31,201,'706,Somalia,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2006,2006,No,0.3,E,
SOM,2007-01-01,2007-12-31,201,'706,Somalia,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2007,2007,No,0.3,E,
SOM,2008-01-01,2008-12-31,201,'706,Somalia,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2008,2008,No,0.3,E,
SOM,2009-01-01,2009-12-31,201,'706,Somalia,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2009,2009,No,0.3,E,
SOM,2010-01-01,2010-12-31,201,'706,Somalia,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2010,2010,No,0.3,E,
SOM,2011-01-01,2011-12-31,201,'706,Somalia,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2011,2011,No,0.3,E,
SOM,2012-01-01,2012-12-31,201,'706,Somalia,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2012,2012,No,0.3,E,
SOM,2013-01-01,2013-12-31,201,'706,Somalia,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2013,2013,No,0.31,E,
SOM,2014-01-01,2014-12-31,201,'706,Somalia,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2014,2014,No,0.31,E,
SOM,2015-01-01,2015-12-31,201,'706,Somalia,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2015,2015,No,0.31,E,
SOM,2016-01-01,2016-12-31,201,'706,Somalia,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2016,2016,No,0.31,E,
SOM,2017-01-01,2017-12-31,201,'706,Somalia,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2017,2017,No,0.31,E,
SOM,2018-01-01,2018-12-31,201,'706,Somalia,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2018,2018,No,0.31,E,
SOM,2019-01-01,2019-12-31,201,'706,Somalia,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2019,2019,No,0.31,E,
SOM,2020-01-01,2020-12-31,201,'706,Somalia,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2020,2020,No,0.34,E,
SOM,2021-01-01,2021-12-31,201,'706,Somalia,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2021,2021,No,0.34,E,
SOM,2022-01-01,2022-12-31,201,'706,Somalia,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2022,2022,No,0.34,E,
SOM,2023-01-01,2023-12-31,201,'706,Somalia,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2023,2023,No,0.34,E,
SOM,2000-01-01,2000-12-31,201,'706,Somalia,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2000,2000,%,3.01,E,
SOM,2001-01-01,2001-12-31,201,'706,Somalia,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2001,2001,%,3.01,E,
SOM,2002-01-01,2002-12-31,201,'706,Somalia,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2002,2002,%,3.01,E,
SOM,2003-01-01,2003-12-31,201,'706,Somalia,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2003,2003,%,3.01,E,
SOM,2004-01-01,2004-12-31,201,'706,Somalia,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2004,2004,%,3.01,E,
SOM,2005-01-01,2005-12-31,201,'706,Somalia,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2005,2005,%,3.01,E,
SOM,2006-01-01,2006-12-31,201,'706,Somalia,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2006,2006,%,3.01,E,
SOM,2007-01-01,2007-12-31,201,'706,Somalia,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2007,2007,%,3.01,E,
SOM,2008-01-01,2008-12-31,201,'706,Somalia,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2008,2008,%,3.01,E,
SOM,2009-01-01,2009-12-31,201,'706,Somalia,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2009,2009,%,3.01,E,
SOM,2010-01-01,2010-12-31,201,'706,Somalia,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2010,2010,%,3.7,E,
SOM,2011-01-01,2011-12-31,201,'706,Somalia,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2011,2011,%,3.7,E,
SOM,2012-01-01,2012-12-31,201,'706,Somalia,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2012,2012,%,3.7,E,
SOM,2013-01-01,2013-12-31,201,'706,Somalia,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2013,2013,%,3.58,E,
SOM,2014-01-01,2014-12-31,201,'706,Somalia,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2014,2014,%,3.32,E,
SOM,2015-01-01,2015-12-31,201,'706,Somalia,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2015,2015,%,3.29,E,
SOM,2016-01-01,2016-12-31,201,'706,Somalia,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2016,2016,%,3.13,E,
SOM,2017-01-01,2017-12-31,201,'706,Somalia,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2017,2017,%,3.12,E,
SOM,2018-01-01,2018-12-31,201,'706,Somalia,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2018,2018,%,2.99,E,
SOM,2019-01-01,2019-12-31,201,'706,Somalia,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2019,2019,%,2.81,E,
SOM,2020-01-01,2020-12-31,201,'706,Somalia,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2020,2020,%,2.81,E,
SOM,2021-01-01,2021-12-31,201,'706,Somalia,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2021,2021,%,2.72,E,
SOM,2022-01-01,2022-12-31,201,'706,Somalia,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2022,2022,%,2.72,E,
SOM,2023-01-01,2023-12-31,201,'706,Somalia,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2023,2023,%,2.72,E,
SOM,2010-01-01,2012-12-31,201,'706,Somalia,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20102012,2012,g/cap/d,41.6,E,
SOM,2011-01-01,2013-12-31,201,'706,Somalia,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20112013,2013,g/cap/d,42.9,E,
SOM,2012-01-01,2014-12-31,201,'706,Somalia,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20122014,2014,g/cap/d,44.3,E,
SOM,2013-01-01,2015-12-31,201,'706,Somalia,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20132015,2015,g/cap/d,44,E,
SOM,2014-01-01,2016-12-31,201,'706,Somalia,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20142016,2016,g/cap/d,42.7,E,
SOM,2015-01-01,2017-12-31,201,'706,Somalia,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20152017,2017,g/cap/d,43.4,E,
SOM,2016-01-01,2018-12-31,201,'706,Somalia,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20162018,2018,g/cap/d,43.7,E,
SOM,2017-01-01,2019-12-31,201,'706,Somalia,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20172019,2019,g/cap/d,46.1,E,
SOM,2018-01-01,2020-12-31,201,'706,Somalia,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20182020,2020,g/cap/d,46.1,E,
SOM,2019-01-01,2021-12-31,201,'706,Somalia,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20192021,2021,g/cap/d,45.5,E,
SOM,2020-01-01,2022-12-31,201,'706,Somalia,21061,Average fat supply (g/cap/day) (3-year average),6123,Value,20202022,2022,g/cap/d,42,E,
